299,2,270.74,580.83,25.39,18.89,1,-1,-1,-1
300,2,271.86,567.85,29.50,49.58,1,-1,-1,-1
301,2,273.73,578.47,26.89,44.86,1,-1,-1,-1
304,2,272.24,595.00,32.86,46.04,1,-1,-1,-1
308,2,267.01,613.89,24.65,18.89,1,-1,-1,-1
309,2,261.78,602.08,27.26,40.14,1,-1,-1,-1
312,2,242.73,612.71,33.24,21.25,1,-1,-1,-1
313,2,240.87,615.07,26.51,30.69,1,-1,-1,-1
314,2,238.63,602.08,27.63,30.69,1,-1,-1,-1
315,2,234.89,580.83,27.63,61.39,1,-1,-1,-1
320,2,236.39,576.11,28.75,27.15,1,-1,-1,-1
323,2,247.96,553.68,28.38,46.04,1,-1,-1,-1
324,2,252.44,554.86,34.73,25.97,1,-1,-1,-1
326,2,269.62,538.33,25.39,40.14,1,-1,-1,-1
326,2,269.62,534.79,25.02,41.32,1,-1,-1,-1
327,2,274.85,533.61,26.51,35.42,1,-1,-1,-1
332,2,292.40,501.74,24.27,40.14,1,-1,-1,-1
338,2,278.58,492.29,22.41,40.14,1,-1,-1,-1
343,2,259.54,495.83,25.77,43.68,1,-1,-1,-1
349,2,243.85,514.72,21.66,38.96,1,-1,-1,-1
354,2,227.42,530.07,24.65,25.97,1,-1,-1,-1
360,2,212.49,535.97,29.88,40.14,1,-1,-1,-1
